ID,VISTAS,TITULO ACTUAL,NUEVO TITULO,ALTERNATIVA 2,ALTERNATIVA 3,NUEVA DESCRIPCION,KEYWORDS
urB5RvI0a5A,454728,"El poder mágico de los ESPEJOS, El DoQmentalista entretenimiento",Espejos que jamás deben reflejar tu cama según la tradición,"Espejos cubiertos tras una muerte, la costumbre que olvidamos","Espejos enfrentados, ¿qué ocurre según la creencia popular?","¿Qué esconden realmente los espejos de tu casa? El poder mágico de los espejos es uno de los temas más antiguos de las creencias populares, y este documental reúne las advertencias que la tradición ha repetido por generaciones.

Todo comienza con un relato: una anciana muere en su casa y su familia, siguiendo una creencia de antaño, debía cubrir con tela gruesa todos los espejos del hogar. Olvidaron uno pequeño, situado en el rincón más alejado. Según cuenta la historia, el espíritu de la mujer se vio reflejado en él, una visión retorcida que no se parecía en nada a ella, y quedó atrapada a medio camino: ni en el mundo físico ni en el más allá. Desde entonces, dice el relato, la casa se llenó de pisadas, susurros y objetos que cambiaban de lugar por sí mismos.

A partir de esa leyenda, el video recorre doce creencias sobre los espejos que distintas culturas han transmitido: por qué se cubren cuando alguien muere, por qué conviene limpiarlos con agua fría después de una visita desagradable, el peligro que la tradición atribuye a los espejos antiguos cuya historia no conocemos, y la prueba de la vela encendida para revisar el aura de un espejo recibido como regalo. También la advertencia de nunca colocar un espejo frente a la cama, el ritual del gemelo del espejo para proteger la casa al salir, la mala suerte que la superstición asocia con romper un espejo y el supuesto túnel hacia otro plano de existencia que se abriría cuando dos espejos se enfrentan.

Nada de esto se presenta como hecho comprobado: son creencias populares, tradiciones esotéricas y relatos transmitidos de generación en generación. Pero su persistencia en tantas culturas dice mucho del respeto, y del temor, que estos objetos han despertado desde los primeros días de su invención, cuando la gente ya los miraba con desconfianza y los rodeaba de rituales.

Si te apasionan el misterio, las leyendas y lo inexplicable, suscríbete a El DoQmentalista y activa la campana para no perderte ningún documental.

#Espejos #Misterio #Supersticiones","el doqmentalista, doqmentalista, documentales de misterio en español, espejos, poder de los espejos, supersticiones con espejos, espejos enfrentados, cubrir espejos cuando alguien muere, espejo frente a la cama, romper un espejo, leyendas de espejos, espejos y espíritus, misterio, paranormal, ocultismo, leyendas urbanas, creencias populares, supersticiones"
GI62hYx7wBQ,452132,"La Casa En El Bosque, Historia Real Que Le Pasó A Un Suscriptor, Historias De Terror",La Casa en el Bosque: Entró por Curiosidad y Vio un Crimen del Pasado,"Casa Abandonada en el Bosque: Si Sientes Que Te Llama, No Entres",El Cuaderno del Suicida: La Confesión Sobre la Casa en el Bosque,"La casa en el bosque es el centro de una de las historias de terror reales más inquietantes que han llegado al canal. Un suscriptor nos escribió por correo para compartir el contenido de un cuaderno que encontró entre las pertenencias de su primo fallecido, y lo que ese cuaderno relata podría cambiar todo lo que su familia creía sobre su muerte.

Según la versión oficial que menciona el relato, el primo de nuestro informante sufrió un suicidio accidental tras ingerir una sobredosis de cloro. Pero cuando su tía, a punto de mudarse, le regaló unas cajas con libros de filosofía, matemáticas y ciencias, entre ellas apareció un pequeño cuaderno escrito, al parecer, de puño y letra del fallecido. En sus páginas quedó una confesión que comienza un viernes 6 de julio del 2012: un paseo en bicicleta con su amigo Ignacio por una ruta apartada, entre cementerios y florerías, que terminó con una tormenta, un refugio en una cueva, un cruce peligroso sobre un río crecido y una casa incrustada en el bosque, cercada por una malla de acero con un hueco por donde entrar.

El relato cuenta que, al tocar unas manchas bajo una cama del piso superior, el joven cayó en una especie de visión de otra época: una madre con su hija de unos 16 años, figuras vestidas de negro con túnicas y máscaras con símbolos extraños, y un ritual de una crueldad que él aseguraba haber sentido en carne propia. Al despertar, estaba fuera de la casa, sangrando por la boca, la nariz y los oídos. Tiempo después, según se narra en el escrito, un vendedor de flores les contó que en esa casa había ocurrido una tragedia: un asesinato con tintes de ritual extraño en el que murieron una señora y su hija.

Hoy, nuestro informante confiesa que está dispuesto a ir al lugar de los hechos a buscar la casa en el bosque. ¿Crees que encuentre alguna pista sobre la verdadera razón del suicidio de su primo? Déjame tu opinión en los comentarios.

Suscríbete a El DoQmentalista para más historias de terror enviadas por suscriptores y documentales de misterio en español.

#HistoriasDeTerror #CasaEnElBosque #ElDoQmentalista","el doqmentalista, documentales de misterio en espanol, historias de terror reales, la casa en el bosque, historias de suscriptores, casa abandonada en el bosque, relatos de terror en español, rituales extraños, casas embrujadas, visiones paranormales, historias de terror reales de suscriptores, experiencias paranormales, creepypasta en español, misterio y terror, paranormal en español, historias reales de miedo, terror latinoamericano, leyendas y relatos oscuros"
Kmp9Zh4OazA,451981,Los Caballeros templarios Quienes fueron y por qué los llamaban así documentales interesantes,Caballeros Templarios: sabían del arresto un mes antes,Caballeros Templarios: el 80% escapó antes del viernes 13,Templarios: los 18 barcos que zarparon de La Rochelle,"Los Caballeros Templarios no cayeron como nos contaron. Este documental sobre los Caballeros Templarios revisa los registros de su arresto y encuentra algo inquietante: las órdenes selladas estaban fechadas un mes antes de las redadas, y todo indica que la orden ya sabía lo que venía.

Los Templarios fueron la primera orden religiosa militar de la historia: monjes que luchaban como caballeros, conocidos como la Orden del Templo de Salomón. Según un relato contado unos cincuenta años después, fueron fundados en Jerusalén alrededor de 1119 por nueve veteranos de la Primera Cruzada, con la misión de patrullar las rutas de peregrinación de Tierra Santa. En 1128 se convirtieron en orden monástica de pleno derecho y se extendieron por toda Europa, donde crearon un ingenioso sistema de finanzas internacionales: un peregrino depositaba su dinero en Francia, recibía un documento con sellos especiales templarios y lo retiraba en Jerusalén. Así nació buena parte de su enorme riqueza, junto con las donaciones de tierras de la nobleza europea.

Pero tras la caída de Acre en 1291, la orden quedó debilitada, y el rey Felipe IV de Francia, ahogado en deudas, vio su oportunidad. Los hizo arrestar al amanecer del viernes 13 de octubre de 1307 acusándolos de herejía, con una narración fabricada de rituales satánicos y un demonio inventado para la ocasión. El detalle que cambia todo: de los más de 3000 templarios que los historiadores estiman que había en Francia, solo 620 fueron detenidos. El video cita los registros recogidos por el historiador Malcolm Barber, donde figuran 24 sobrevivientes franceses oficialmente nombrados, encabezados por el preceptor de Francia, Gérard de Villiers, que abandonaron la prefectura la noche anterior conduciendo carros de heno. Dieciocho barcos salieron del puerto de La Rochelle, probablemente cargados de caballeros, registros, monedas y tesoros. El Papa suprimió la orden en 1312, el último gran maestre fue quemado en la hoguera en 1314, y tanto Felipe como el Papa murieron ese mismo año, lo que alimentó la leyenda de que los Templarios seguían existiendo y se habían vengado.

Si te apasionan los grandes enigmas de la historia contados con datos y sin humo, suscríbete a El DoQmentalista y activa la campana para no perderte los próximos documentales.

#CaballerosTemplarios #Documentales #MisteriosDeLaHistoria","el doqmentalista, documentales de misterio en espanol, documentales interesantes, caballeros templarios, templarios, orden del temple, felipe iv de francia, viernes 13 de 1307, tesoro templario, la rochelle templarios, jacques de molay, cruzadas, tierra santa, ordenes militares, edad media, historia medieval, sociedades secretas, misterios de la historia, enigmas historicos, documentales en espanol"
jzvQV-ddL5o,449933,El Oscuro Y Tenebroso Origen Del Dia De San Valentín (Dia Del Amor Y La Amistad),San Valentín no nació del amor sino de un ritual de sangre en Roma,Día de San Valentín: el ritual pagano que la Iglesia intentó borrar,¿Quién fue San Valentín? Tres mártires y una fiesta de sangre romana,"El origen de San Valentín no huele a rosas: huele a sangre, vino y cueros de animales sacrificados. En este documental descubrirás por qué el día del amor y la amistad esconde uno de los rituales más brutales de la antigua Roma.

Del 13 al 15 de febrero los romanos celebraban la Lupercalia, una fiesta de la fertilidad dedicada a Fauno, el dios romano de la agricultura, y a Rómulo y Remo, los fundadores de Roma que, según el relato, fueron criados por una loba en una cueva sagrada. Los sacerdotes sacrificaban una cabra y un perro, sumergían los cueros en la sangre del sacrificio y salían a las calles a azotar a las mujeres, que recibían los golpes con agrado porque creían que así serían más fértiles. La fiesta incluía además una especie de rifa: las jóvenes ponían su nombre en una gran urna y los solteros sacaban una pareja con la que quedaban emparejados, uniones que muchas veces terminaban en matrimonio.

¿Y dónde entra San Valentín? El video repasa cómo el emperador Claudio II ejecutó a dos hombres llamados Valentín un 14 de febrero, en años distintos, durante el siglo III después de Cristo, y cómo la Iglesia católica reconoce al menos tres santos con ese nombre, todos martirizados. Según una leyenda, un sacerdote llamado Valentín casaba en secreto a jóvenes enamorados desafiando el decreto de Claudio II que prohibía el matrimonio a los soldados; otro relato cuenta que un Valentín encarcelado se enamoró de la hija de su carcelero y antes de morir le escribió una carta firmada ""de tu Valentín"", expresión que se sigue usando hoy. En el siglo V, el papa Gelasio I combinó el día de San Valentín con la Lupercalia para expulsar los rituales paganos, y con los siglos las notas escritas a mano dieron paso a las tarjetas impresas, a la producción en masa de la revolución industrial y a un negocio que hoy mueve miles de millones de dólares año tras año.

Si te apasionan los orígenes ocultos de nuestras tradiciones, suscríbete a El DoQmentalista y activa la campanita para no perderte más documentales de misterio en español.

#SanValentin #Lupercalia #Documental","el doqmentalista, documentales de misterio en espanol, doqmentalista, origen de san valentin, dia de san valentin, lupercalia, san valentin historia, dia del amor y la amistad, 14 de febrero, claudio ii, fiestas paganas, roma antigua, rituales paganos, misterios historicos, tradiciones oscuras, historia oculta, ocultismo, curiosidades historicas"
a8JlLHGW2gA,439548,"MOLOCH, El Devora Niños - ADVERTENCIA Podrías tener pesadillas","Moloch, el Devora Niños: el ritual más cruel del mundo antiguo",Moloch: los sacrificios de niños que Plutarco relató,Moloch: el culto de fuego que el Imperio Romano destruyó,"Moloch, el devorador de niños, es una de las figuras más aterradoras del mundo antiguo: un dios al que, según los relatos, se le ofrendaban bebés en rituales de fuego. En este documental repasamos quién era Moloch, dónde se le adoraba y por qué su nombre aparece condenado en la propia Biblia.

Según la tradición, Moloch fue venerado por cananeos, fenicios, cartagineses y sirios, para quienes representaba el poder del fuego como medio de purificación. Los relatos lo describen como un ser semihumano con cabeza de carnero, sentado en un enorme trono, con corona y báculo, como un rey. Su culto giraba en torno a un ritual practicado principalmente en el Oriente Próximo, en el que se sacrificaban niños, especialmente bebés en perfectas condiciones, por cremación, y sus cenizas eran enterradas en el Tofet, un lugar cercano a Jerusalén que el Antiguo Testamento menciona en Jeremías 7:31-32, donde se condena quemar al fuego a los hijos y a las hijas.

El video también recoge lo que escribieron autores griegos: Plutarco de Queronea relata que la zona se inundaba con un fuerte ruido de flautas y tambores para que los gritos de los niños no llegaran a los oídos de la multitud, y se cita una descripción de una imagen de bronce de Cronos con las palmas hacia arriba, desde donde los pequeños caían por la boca abierta dentro del fuego. Según se narra, en una ocasión, tras perder una batalla, se llegó a sacrificar a 300 niños y niñas de las mejores familias para aplacar la ira del dios. Los griegos identificaron a Moloch con Cronos y los romanos con Saturno, y textos bíblicos como Levítico 18:21 y 1 Reyes 11:7 también lo mencionan. Fue la expansión del Imperio Romano la que propició la caída de su culto, aunque su figura sobrevivió en la demonología como el señor del fuego, cuya fuerza, según esas tradiciones, es especialmente poderosa en el mes de diciembre.

Si te apasionan los misterios del mundo antiguo, la Biblia y la demonología, suscríbete al canal de El DoQmentalista para no perderte los próximos documentales.

#Moloch #Demonologia #MisteriosBiblicos","el doqmentalista, documentales de misterio en español, documental en español, moloch, moloc devorador de niños, dios moloch, sacrificios de niños en la antiguedad, moloch en la biblia, tofet, ritual de fuego, fenicios y cartagineses, plutarco, cronos y saturno, demonologia, demonios, misterios biblicos, ocultismo, dioses antiguos, mitologia antigua, paranormal"
YMVzh_G0KsM,436032,"EL CUSTOS VATICANI, El Protector Oculto Del Vaticano - Documentales en Español",Custos Vaticani: Dicen Verlo De Noche En Lo Alto De Las Cúpulas,"Custos Vaticani, El Guardián Del Vaticano Del Que Nadie Habla","Custos Vaticani: Si Viajas En Astral Al Vaticano, Algo Te Espera","El Custos Vaticani es una de las leyendas urbanas más inquietantes que rodean al Vaticano. Según el relato, una criatura mística custodiaría la sede de la Iglesia Católica desde tiempos del Imperio Romano, y hay quienes afirman haber visto su silueta de noche, en lo alto de las cúpulas y tejados, como un centinela eterno.

La leyenda describe al Custos Vaticani como una figura angelical que combina rasgos de gárgolas y querubines: alas enormes, garras afiladas y una expresión feroz. Los relatos le atribuyen una altura de unos cuatro metros y una envergadura de hasta seis metros con las alas desplegadas, piel con textura de mármol blanco plateado, ojos de color ámbar intenso, dos cuernos retorcidos sobre la frente y una cola larga terminada en punta afilada, similar a la de un escorpión. A pesar de esa apariencia intimidante, la tradición lo pinta como un ser benévolo y leal a la Iglesia, que no actúa por voluntad propia sino siguiendo las órdenes del papa y de los líderes eclesiásticos de alto rango.

Lo más fascinante del relato son sus supuestos poderes: la capacidad de moverse entre el plano físico y el astral, cambiar de forma a voluntad, comunicarse por telepatía y detectar a los viajeros astrales que intentan entrar al Vaticano sin permiso. Cuando eso ocurre, cuenta la leyenda, el guardián los enfrenta con una energía intensa y desorientadora que los obliga a regresar a su cuerpo. Se dice también que a lo largo de los siglos habría repelido demonios, espíritus malignos y brujas que buscaban robar los secretos del lugar, aunque mostrando compasión con quienes se arrepienten. Esta historia ha circulado en susurros dentro de los círculos esotéricos y paranormales, y aunque no existe evidencia que respalde su existencia, las imágenes borrosas y los testimonios compartidos en foros y redes sociales siguen alimentando el mito.

Si te apasionan los misterios, el ocultismo y los enigmas que envuelven nuestra historia humana y religiosa, suscríbete al canal de El DoQmentalista y acompáñame a explorar lo desconocido.

#CustosVaticani #Vaticano #Misterio","el doqmentalista, documentales de misterio en espanol, documentales en español, custos vaticani, guardian del vaticano, leyendas del vaticano, criaturas misticas, viaje astral, plano astral, gargolas, secretos del vaticano, leyendas urbanas, misterios de la iglesia catolica, seres sobrenaturales, ocultismo, paranormal, enigmas y misterios, criptozoologia, angeles y demonios"
KqATCoVNO5A,433940,"Que Es Brujeria Y Santeria: ifa, wicca, olodumare, occult, historias del mas allá, relatos de terror",Brujería y Santería No Son Lo Mismo y Confundirlas Tiene Consecuencias,Brujería y Santería: La Advertencia Antes de Pedir Hechizos en Redes,Santería y Brujería: Lo Que los Pueblos Latinos Siempre Han Sabido,"¿Brujería y santería son lo mismo? Millones las confunden, pero detrás de cada una hay un mundo distinto, con reglas propias y consecuencias muy diferentes para quien decide practicarlas.

En este documental recorremos las dos corrientes mágicas más comunes de América Latina. La santería, según se narra, nació entre los esclavos africanos durante la época de la colonia y se extendió desde Cuba hacia Puerto Rico, República Dominicana, Venezuela y Panamá. Es una religión que sincretiza a los dioses del panteón yoruba con los santos católicos: sus relatos, llamados pataky, describen ceremonias y costumbres de más de cuatrocientas divinidades, entre ellas orichas tan conocidos como Yemayá y Changó. La tradición sostiene que los babalawos, sus sacerdotes, ayudan a los creyentes a comunicarse con los orichas, y que la iniciación exige vestir de blanco, ser tocado solo por familiares, amigos o amantes, y permanecer bajo estrictas restricciones durante todo un año.

La brujería, en cambio, no está atada a ninguna religión. Hay brujas que creen en Dios pero no en la Biblia, que trabajan con los cuatro elementos, con velas e incienso, con magia blanca o magia negra. En los pueblos latinoamericanos es común crecer entre limpiezas de huevo y rituales heredados sin siquiera saber que eso también es brujería, a menudo con fuertes conexiones a la Virgen de Guadalupe, la Santa Muerte, los ángeles o los demonios. Y en Occidente, el estereotipo de la bruja que pacta con el diablo alimentó la cacería de brujas de Europa de los siglos 14 al 18, aunque, como señala el propio video, esa imagen existió más en la imaginación de la época que en cualquier realidad objetiva.

Hoy ambas prácticas viven un auge silencioso en redes sociales: cuentas de Instagram, páginas de Facebook y canales de YouTube ofrecen hechizos, limpiezas de energía y lecturas de tarot al público general. El video advierte que no todo lo que parece magia inocente lo es, y que quien no sabe cómo tratar estas prácticas podría meterse en serios problemas.

Suscríbete a El DoQmentalista para más documentales de misterio, ocultismo y creencias que marcaron a nuestros pueblos.

#Brujeria #Santeria #Ocultismo","el doqmentalista, documentales de misterio en español, el documentalista, brujería, santería, diferencias entre brujería y santería, orichas, religión yoruba, babalawo, yemayá, changó, hechizos, magia negra, magia blanca, limpieza de huevo, ocultismo, esoterismo, misterio, paranormal, creencias latinoamericanas"
hw71HRt6-NI,422029,"¿Quién era Jesús?, ¿quien fue jesus? documentales interesantes",¿Quién era Jesús? La arqueología revela cómo era en realidad,El rostro real de Jesús no es el que te enseñaron,Jesús de Nazaret: esto dicen los evangelios y la ciencia hoy,"¿Quién era Jesús realmente? Durante siglos la imagen de Jesús se construyó desde el arte y la tradición, pero las recientes investigaciones arqueológicas e históricas permiten hoy acercarse a la pregunta con datos concretos.

Este documental recorre lo que narran los evangelios y lo que los estudiosos han logrado reconstruir. Los evangelios de Mateo y Lucas afirman que Jesús nació en Belén, de María, y los estudiosos sitúan su nacimiento en algún momento entre el 7 antes de Cristo y el 1 antes de Cristo, es decir, antes de lo que comúnmente se cree. La tradición del 25 de diciembre no surgió hasta siglos después. El relato de Mateo cuenta la llegada de los magos siguiendo la estrella de Belén, que algunos científicos han especulado que podría ser un cometa o el planeta Venus, y la furia del rey Herodes, aunque hoy los estudiosos dudan de ese episodio porque no hay pruebas fuera de la Biblia de que Herodes conociera a Jesús.

El viaje sigue en Nazaret, donde trabajos arqueológicos recientes identificaron dos casas que datan del siglo primero, una de ellas venerada posteriormente como la casa en la que creció Jesús. El evangelio de Marcos afirma que trabajó como carpintero, y los relatos sitúan gran parte de su ministerio, iniciado hacia los 30 años, en los alrededores de Galilea, hasta la traición de Judas Iscariote y el juicio ante Poncio Pilato, prefecto romano que gobernó Judea entre el 26 y el 37 después de Cristo, con una crucifixión ocurrida en torno a la Pascua.

Y queda la pregunta más inquietante: ¿qué aspecto tenía? El video cita una investigación reciente de una profesora del King's College de Londres, según la cual Jesús probablemente medía alrededor de 1.65, tenía la piel de color marrón oliva, el pelo negro, y mantenía la barba y el cabello cortos para evitar los piojos, un problema serio de la época. Un hombre delgado pero algo musculoso, marcado por el trabajo manual y los viajes a pie. Nada que ver con la vida suave que a veces nos han pintado.

Si te apasionan los enigmas de la historia y los misterios de la Biblia, suscríbete a El DoQmentalista para no perderte los próximos documentales.

#Jesus #Documental #HistoriaBiblica","el doqmentalista, documentales de misterio en espanol, quien era jesus, jesus historico, jesus de nazaret, vida de jesus, rostro de jesus, arqueologia biblica, evangelios, poncio pilato, nazaret, herodes, cristianismo primitivo, misterios de la biblia, historia antigua, documental completo en espanol, documentales interesantes, misterios sin resolver"
MladleVnHCA,417613,"¿QUÉ ES EL OCULTISMO? Libros, Peligros y Alta Magia, El DoQmentalista",Ocultismo: No Es Lo Que Te Contaron y Este Es Su Origen Real,El Ocultismo Nació Para Sobrevivir: Esto Es Lo Que Escondía,Ocultismo: Escucha Esto Antes de Juzgarlo (o Practicarlo),"¿Qué es el ocultismo en realidad? Antes de responder, olvida casi todo lo que te contaron sobre esa palabra.

Este documental explora por qué el ocultismo es un término tan difícil de definir: para algunos evoca un mundo fascinante de misterio y actividad paranormal; para otros, brujería e intenciones oscuras. El video narra que en décadas pasadas la palabra abarcaba todo lo que quedaba fuera del pensamiento tradicional, y que fue a mediados de la década de 1970 cuando el movimiento espiritual tomó un tono más siniestro, en parte por el auge de las organizaciones satánicas y la rápida propagación de nuevas religiones y cultos, algunos de ellos avivamientos de creencias antiguas que se consideraban inactivas.

El recorrido se adentra en el significado profundo de lo ""oculto"": según se narra, hubo un tiempo en que pensar distinto a la norma podía costar la libertad o la vida. El video recuerda el caso del sabio condenado a arresto domiciliario por enseñar la idea, entonces herética, de que la Tierra no era el centro del sistema solar, mientras cientos de miles de personas sufrieron castigos inquisitivos y tortura. Por eso, prácticas como la adivinación, la comunicación con los muertos y religiones como la wicca, el vudú, la santería e incluso el budismo y el hinduismo tuvieron que practicarse en la clandestinidad. Sobrevivir exigía permanecer oculto.

También descubrirás datos que pocos conocen: el tarot comenzó como un simple juego de cartas al que el tiempo fue cargando de significados, y tradiciones como las logias masónicas guardan símbolos que no están destinados a ser intuitivos, diseñados para esconder conocimiento poderoso a plena vista. El documental sostiene que la magia no está en las herramientas sino dentro de nosotros, y que leer las cartas no requiere poderes especiales, solo aprender sus significados. Al final queda una invitación: acercarse a lo oculto sin miedo ni prejuicios, porque, como dice el propio video, se trabaja desde las sombras para servir a la luz.

Si te apasionan el misterio, el esoterismo y las historias que la cultura oficial prefiere no contar, suscríbete a El DoQmentalista y activa la campanita para no perderte ningún documental.

#Ocultismo #Misterio #ElDoQmentalista","el doqmentalista, documentales de misterio en espanol, documental ocultismo, que es el ocultismo, ocultismo, esoterismo, alta magia, historia del tarot, simbolos masonicos, adivinacion, wicca, ciencias ocultas, conocimiento oculto, sociedades secretas, misterio, paranormal, magia, brujeria, documental en espanol"
ymLqCL_yTBg,413778,"EL CAZADOR DE BRUJAS, El DoQmentalista, Brujas Reales, Historias De Terror",La Leyenda del Cazador de Brujas Que Fue Juzgado Con Su Propio Método,Matthew Hopkins: El Expediente del Cazador de Brujas Más Temido,Dicen Que el Fantasma del Cazador de Brujas Aún Ronda Essex,"El cazador de brujas más temido de Inglaterra sembró tanto odio que, según la leyenda, terminó enfrentando el mismo juicio que él impuso a decenas de acusados. Esta es la historia de Matthew Hopkins, el hombre que convirtió la caza de brujas del siglo 17 en un negocio, y de la leyenda que asegura que el destino lo puso del otro lado de la cuerda.

Hopkins intentó ganarse la vida como abogado, pero no era muy bueno, y descubrió que perseguir brujas era una forma de aumentar sus pobres ingresos. Sin experiencia ni formación, se tomó el trabajo muy en serio: viajaba de pueblo en pueblo investigando cualquier suceso extraño, desde animales de granja enfermos hasta un simple sarpullido. Bastaba un chisme entre vecinos para que una mujer terminara acusada de brujería. Junto a su asistente Stearne, mantenía despiertos a los sospechosos durante días hasta que, agotados y confundidos, confesaban casi cualquier cosa. Usaba además un cuchillo de hoja retráctil que no dejaba marca, con el que ""probaba"" la culpabilidad, y su método más famoso: la prueba de natación, en la que el acusado era atado y bajado al estanque local. Si se hundía era inocente; si flotaba, el cielo lo había rechazado. El negocio era rentable: en un pueblo de Suffolk recibió 23 libras, una fortuna cuando el salario de un aldeano era de apenas 6 centavos al día.

Pero a medida que crecía el número de muertos, crecían también sus enemigos. La gente empezó a preguntarse cómo podía saber tanto sobre brujería sin haber consultado al diablo, y fue acusado de usar brujería para robar un libro con los nombres de todas las brujas de Inglaterra. La leyenda cuenta que la multitud enfurecida lo obligó a pasar su propia prueba del agua en Essex: Hopkins flotó, fue declarado culpable y ahorcado. El registro histórico, sin embargo, incluido el testimonio de su propio socio Stearne, indica que Hopkins murió de tuberculosis en su casa de Manningtree en 1647. Aun así, la leyenda local asegura que, cerca de la época de los sábados de las brujas, una figura extraña todavía se aparece en la zona: el fantasma del cazador, condenado a vagar buscando a los espíritus que tanto persiguió.

Si te apasionan los casos más oscuros de la historia y el misterio bien contado, suscríbete a El DoQmentalista y activa la campanita.

#ElDoQmentalista #CazadorDeBrujas #Misterio","el doqmentalista, documentales de misterio en espanol, historias de terror reales, cazador de brujas, matthew hopkins, caza de brujas siglo 17, brujas de inglaterra, prueba de natacion brujas, juicios de brujas, brujeria historia, fantasmas de essex, leyendas de brujas, historia oscura, casos paranormales, misterios sin resolver, ocultismo, documental de brujas, terror historico"
Rar3vNrA9MA,409760,"La Misión de los doce, ¿por qué debemos conocer al mal? Jesús ordenó expulsar demonios",Jesús ordenó expulsar demonios: por qué la fe no basta,La misión de los 12: el mandato de Jesús que olvidamos,Demonología: la advertencia bíblica que nadie quiere escuchar,"Jesús ordenó expulsar demonios, y ese mandato abre una pregunta incómoda: ¿podemos enfrentar al mal sin conocerlo? Este documental recorre los pasajes bíblicos que, según esta lectura, muestran que la fe por sí sola no es suficiente.

El punto de partida es el libro de Job, el primero de los libros sapienciales. Job es descrito por el propio Dios como un varón perfecto y recto, temeroso de Dios y apartado del mal. Y sin embargo, el relato cuenta que Dios permite a Satanás hacer con Job lo que le plazca, excepto matarlo. Desgracias, muerte y destrucción cayeron sobre un hombre de fe inquebrantable. Si eso le ocurrió a Job, se pregunta el video, ¿qué podría hacernos el maligno a nosotros?

Luego el recorrido pasa por Juan 18:36, donde Jesús declara que su reino no es de este mundo, y por Mateo 4:8-9, cuando el diablo le muestra todos los reinos del mundo y la gloria de ellos para ofrecérselos. De ahí la conclusión que propone el documental: este mundo tiene un gobernante oscuro, y por eso Jesús dio instrucciones precisas a sus doce enviados. En Mateo 10:5-6 les ordena no ir por camino de gentiles ni entrar en ciudad de samaritanos, y en Mateo 10:8 les manda sanar enfermos, limpiar leprosos, resucitar muertos y echar fuera demonios. Marcos 16:17-18 completa el cuadro: los que creen echarán fuera demonios, hablarán nuevas lenguas, tomarán serpientes en las manos y el veneno no les hará daño.

El video también explica por qué los exorcistas buscan conocer el nombre del demonio: según se narra, en el momento en que el demonio revela su nombre demuestra que está debilitado, y por eso el estudio de la demonología forma parte del ritual. Todas las iglesias, se afirma en el documental, llevan a cabo procedimientos para expulsar demonios, ya sea que los llamen exorcismo o liberación. Porque nuestra lucha, recuerda el pasaje citado, no es contra sangre y carne, sino contra los gobernadores de las tinieblas.

Si te interesan los misterios de la Biblia, el ocultismo y lo paranormal contados con seriedad documental, suscríbete a El DoQmentalista: trabajo desde las sombras para servir a la luz.

#Demonología #MisteriosBíblicos #ElDoQmentalista","el doqmentalista, documentales de misterio en español, jesús ordenó expulsar demonios, expulsar demonios, la misión de los 12, demonología, exorcismo, el nombre del demonio, libro de job, mateo 10 explicado, marcos 16 17, misterios de la biblia, guerra espiritual, satanás en la biblia, ocultismo, paranormal, documental bíblico, evangelios explicados"
1QKnhcpgb38,405565,Cómo los Ángeles Caídos se convirtieron en Demonios,Ángeles Caídos: la Biblia advierte que se disfrazan de luz,Ángeles Caídos: por qué el Islam dice que no existen,"Ángeles Caídos: del cielo al infierno, el relato completo","¿Qué son realmente los ángeles caídos y cómo terminaron convertidos en demonios? En este documental recorremos lo que las grandes tradiciones religiosas cuentan sobre los ángeles caídos, desde la rebelión de Lucifer hasta el destino final que les espera.

Según la creencia judía y cristiana, Dios creó a todos los ángeles santos, pero uno de los más hermosos, Lucifer, hoy conocido como Satanás o el diablo, eligió rebelarse porque quería ser tan poderoso como su creador. El video repasa los pasajes que estas tradiciones asocian a esa caída: Isaías 14:12 habla del lucero de la mañana arrojado a la tierra, y Apocalipsis 12:7-8 describe una guerra en el cielo donde Miguel y sus ángeles luchan contra el dragón y sus ángeles. El Catecismo de la Iglesia Católica sostiene en su párrafo 393 que es el carácter irrevocable de su elección lo que hace imperdonable el pecado de los ángeles, y Santo Tomás de Aquino escribió en la Suma Teológica que los ángeles fieles son una multitud mayor que los caídos, porque el pecado es contrario al orden natural.

Pero no todas las religiones narran lo mismo. La tradición hindú habla de seres angélicos buenos y malos, y de un asura que se muestra a veces como humano y a veces como búfalo para aterrorizar a la gente. El islam, en cambio, enseña que todos los ángeles obedecen la voluntad de Dios: según esta fe, Satanás no sería un ángel caído sino un genio, otro tipo de espíritu hecho de fuego y con libre albedrío. La Biblia, por su parte, lanza sus propias advertencias: Segunda de Corintios 11:14 dice que Satanás mismo se hace pasar por un ángel de luz, el capítulo 10 de Daniel narra que un ángel caído demoró por 21 días a un mensajero celestial hasta que Miguel acudió a la batalla, y Mateo 25:41 anuncia un fuego eterno preparado para el diablo y todos sus ángeles.

Si te apasionan los enigmas de la fe, lo oculto y los misterios que las religiones llevan siglos discutiendo, suscríbete a El DoQmentalista y activa la campanita para no perderte ningún documental.

#AngelesCaidos #Demonios #Documental","el doqmentalista, doqmentalista, documentales de misterio en español, angeles caidos, demonios, lucifer, satanas, guerra en el cielo, angeles y demonios, quien es lucifer, asuras hinduismo, angeles en el islam, angeles de luz, misterio, ocultismo, biblia, documental en español, paranormal, seres espirituales"
