ID,VISTAS,TITULO ACTUAL,NUEVO TITULO,ALTERNATIVA 2,ALTERNATIVA 3,NUEVA DESCRIPCION,KEYWORDS
i1odhdZPMFE,278314,Misterios Revelados: ¿Quién Realmente Escribió la Biblia? - Una Investigación de El DoQmentalista,¿Quién Escribió la Biblia? Los Eruditos Dicen Que No Fue Moisés,¿Quién Escribió la Biblia? La Pregunta Que las Iglesias Evitan,¿Quién Escribió la Biblia? El Libro Olvidado del Templo de Salomón,"¿Quién escribió la Biblia? Es una de las preguntas más aterradoras a las que puede enfrentarse un líder religioso, porque su respuesta podría abrir una caja de Pandora. En esta investigación analizamos las evidencias detrás del libro más vendido de todos los tiempos.

La tradición sostiene que los cinco primeros libros, el Pentateuco o Torá, fueron obra de un solo hombre: Moisés. Pero desde finales del siglo XVII, eruditos judíos y cristianos desarrollaron la llamada hipótesis documental, el modelo JEDP, que sugiere que al menos cuatro autores desconocidos, que ni siquiera se conocían entre sí, escribieron esos textos, y que un comité posterior los editó para que sonaran como una sola voz. La pista está en los nombres de Dios: unas partes usan Jehová y otras Elohim, documentos que los estudiosos fechan entre el 900 y el 850 antes de Cristo, y entre el 750 y el 700 antes de Cristo. Pensadores como el filósofo Baruch Spinoza figuran entre quienes plantearon la posibilidad de la autoría múltiple, una teoría consolidada en 1895 y hoy enseñada en la mayoría de los seminarios.

El caso más inquietante llega con las reformas del rey Josías. Los libros de Reyes y de Crónicas cuentan que un grupo de sacerdotes, mientras limpiaba las habitaciones traseras del templo de Salomón, descubrió el olvidado libro del Deuteronomio, supuestamente escrito por Moisés siglos antes. Muchos eruditos cuestionan una coincidencia tan conveniente y sugieren que aquel hallazgo tenía más de propaganda religiosa y política que de exactitud histórica. Y hay más: según la historia tradicional, el canon de las escrituras hebreas no se concretó hasta un concilio celebrado a finales del siglo primero, más de sesenta años después de la muerte de Jesús, lo que abre la posibilidad de que el propio Jesús de Nazaret nunca leyera la Biblia tal y como la conocemos hoy, sino solo pergaminos sueltos.

Desde la Septuaginta, la traducción griega surgida tras las conquistas de Alejandro Magno, hasta la confesión de Westminster, este documental recorre los comités olvidados, las agendas políticas y las decisiones humanas que dieron forma al texto sagrado más influyente de la historia.

Suscríbete a El DoQmentalista para más investigaciones sobre los misterios que las escrituras todavía guardan.

#Biblia #Misterio #Documental","el doqmentalista, documentales de misterio en español, quien escribio la biblia, hipotesis documental, modelo jedp, autores de la biblia, pentateuco, tora, libros de moises, deuteronomio, rey josias, septuaginta, canon biblico, antiguo testamento, misterios de la biblia, historia de la biblia, enigmas religiosos, textos sagrados, documental en español, misterios sin resolver"
GtFUQdc6bUQ,277626,Los siete PECADOS capitales de los ANTIPAPAS católicos - El DoQmentalista,Papas acusados de brujería que la Iglesia preferiría olvidar,Brujería en el Vaticano: el expediente de 7 papas señalados,¿Hubo papas brujos? Las leyendas de pactos que rodean al trono de San Pedro,"Papas acusados de brujería: suena imposible, pero durante siglos circularon rumores, juicios y leyendas que señalaban a varios ocupantes del trono de San Pedro como hechiceros con pactos oscuros. En este documental recorremos siete casos de papas y antipapas que cargaron con esa fama, narrados tal como los cuentan las crónicas y leyendas de cada época.

El recorrido comienza con León I, el primer papa acusado de magia negra por sus adversarios, y sigue con León III, coronador de Carlomagno, a quien siglos después de su muerte se le atribuyó un grimorio aparecido en Francia en 1523, el llamado Enchiridion del Papa León, vinculado más tarde al escandaloso caso de los venenos entre 1677 y 1682. Está también Silvestre II, el erudito Gerberto de Aurillac, de quien la leyenda negra cuenta que robó un libro de hechizos a un mago árabe y que ascendió al papado gracias a un demonio femenino llamado Meridiana, que le habría profetizado su muerte tras oficiar misa en la iglesia de Santa Cruz de Jerusalén en Roma.

La lista continúa con Honorio III, a quien un grimorio publicado a principios del siglo XVII le fue atribuido falsamente para darle autenticidad comercial; con Bonifacio VIII, juzgado póstumamente por presión del rey Felipe IV de Francia bajo cargos de herejía y brujería, y exonerado por el concilio reunido en Viena en 1312; con el antipapa Juan XXIII, depuesto tras el Concilio de Constanza de 1414, cuya fuga casi milagrosa la historia no oficial atribuye a Abraham el Mago, señalado como autor del libro de la magia sagrada de Abramelín; y con Sixto V, el implacable papa de la contrarreforma, de quien la leyenda dice que vendió su alma al diablo por seis años de reinado y que el diablo vino a cobrarle un año antes, en agosto de 1590.

¿Acusaciones fabricadas por enemigos políticos o ecos de algo más oscuro dentro del Vaticano? Cada relato se presenta aquí como lo que es: leyenda, rumor y crónica de su tiempo, para que tú saques tus propias conclusiones.

Si te apasionan los misterios de la historia y el lado oculto de la religión, suscríbete al canal y activa la campanita para no perderte los próximos documentales.

#Vaticano #Brujeria #Documental","el doqmentalista, documentales de misterio en espanol, el documentalista, papas acusados de brujeria, brujeria en el vaticano, antipapas, silvestre ii meridiana, grimorio del papa honorio, bonifacio viii, enchiridion del papa leon, sixto v pacto con el diablo, historia de los papas, misterios del vaticano, ocultismo, leyendas oscuras, secretos de la iglesia catolica, historia oculta, magia negra, documental de historia"
GdkZF1T23V0,276309,10 Secretos De El Infierno Que El Diablo Me Contó - Documentales Prohibidos,El Infierno No Es Como Te Lo Contaron: 10 Claves Bíblicas,El Infierno No Es Como Te Lo Contaron: 10 Claves Bíblicas,Infierno: Lo Que La Biblia Describe Y Casi Nadie Recuerda,"¿Qué dice realmente la Biblia sobre el infierno? La mayoría cree conocerlo: un lugar de castigo eterno para los pecadores. Pero detrás de esa imagen popular del infierno hay descripciones, debates y advertencias que casi nadie se detiene a leer con calma.

En este documental recorremos diez aspectos del infierno tal como lo describen las Escrituras y lo interpretan las distintas tradiciones cristianas. Comenzamos con una idea inquietante: según 2 Tesalonicenses, el castigo consiste en la destrucción eterna lejos de la presencia del Señor, es decir, un lugar donde no habría bondad, misericordia ni paz. Isaías 34:9-11 habla de arroyos convertidos en brea, polvo vuelto azufre y un humo que sube de generación en generación, mientras que Apocalipsis 20 describe un abismo sellado donde un ángel encadena al dragón, la serpiente antigua, por mil años.

También abordamos el debate teológico que divide a los estudiosos: ¿el tormento es una experiencia consciente que nunca termina, o el alma deja de existir tras un castigo proporcional a sus pecados? Aquí entran el aniquilacionismo, el condicionalismo y la postura tradicionalista sobre la inmortalidad del alma. El video cita al teólogo John Piper, para quien la gravedad del pecado no depende de cuánto tiempo se ofende, sino de la dignidad infinita de aquel a quien se ofende. Recordamos además pasajes como Lucas 8:30, donde los demonios responden llamarse Legión, y Mateo 25:41, que menciona el fuego eterno preparado para el diablo y sus ángeles. Al final queda la pregunta que muchas religiones sostienen: la elección entre el cielo y el infierno sería nuestra, y Juan 3:16 apunta al camino que, según la fe cristiana, permite evitarlo.

Si te apasionan los misterios de la Biblia, lo oculto y los enigmas que la historia no termina de responder, suscríbete a El DoQmentalista y activa la campana para no perderte ningún documental.

#Infierno #MisteriosDeLaBiblia #Documentales","el doqmentalista, documentales de misterio en espanol, documentales en espanol, el infierno segun la biblia, que dice la biblia del infierno, castigo eterno, lago de fuego, apocalipsis 20, fuego eterno biblia, aniquilacionismo, demonios en la biblia, el diablo, satanas, misterios de la biblia, teologia cristiana, cielo e infierno, versiculos biblicos, ocultismo, paranormal, enigmas biblicos"
XHQD1uUXYe0,275534,Misterios del Huevo: Magia y Poderes Secretos,Limpia con Huevo: el Ritual Ancestral que México Nunca Olvidó,Huevo en el Vaso de Agua: ¿Qué Significan sus Figuras y Colores?,Mal de Ojo y Envidia: las Señales del Huevo según la Tradición,"La limpia con huevo es una de las prácticas más antiguas y extendidas de México, y este documental explora todo lo que la tradición dice sobre ella. Desde la magia del huevo hasta la ovomancia, aquí encontrarás el ritual, sus señales y sus interpretaciones tal como se han transmitido de generación en generación.

Según narra el video, esta práctica se originó en México, específicamente en la región de Veracruz, y se remonta a la época prehispánica, cuando los antiguos habitantes creían en la energía vital y el equilibrio entre cuerpo y mente. La tradición sostiene que el huevo actúa como un imán capaz de absorber la energía negativa, el mal de ojo y la envidia: se pasa un huevo fresco por todo el cuerpo, se rompe en un vaso de agua y se deja reposar durante la noche para examinar las figuras que se forman en la clara y la yema.

El documental repasa las hierbas y aceites que, de acuerdo con los practicantes, potencian el ritual: hierba de San Juan, romero, eucalipto, lavanda, salvia, ruda, laurel e incienso. También detalla las interpretaciones que la ovomancia atribuye a cada figura: un ancla anunciaría una unión amorosa y una promoción laboral, un barco un viaje inesperado, una herradura buena suerte en las finanzas, un trébol felicidad y armonía, mientras que una luna rota advertiría de envidias y habladurías. Incluso los colores tienen su lectura: del rojo que pide precaución al blanco que señala un periodo sin problemas graves. Los expertos citados en el video recomiendan usar huevos de corral de no más de tres días y nunca refrigerados, porque el frío alteraría la lectura.

¿Creencia, superstición o sabiduría ancestral? Este documental no pretende dar una respuesta definitiva: presenta la tradición tal como la conservan las comunidades que la practican, para que tú saques tus propias conclusiones. Y si alguna vez te hicieron una limpia con huevo, cuéntanos tu experiencia en los comentarios.

Si te apasionan los misterios, el ocultismo y las tradiciones ocultas de nuestra cultura, suscríbete al canal El DoQmentalista y activa la campana para no perderte ningún documental.

#LimpiaConHuevo #Ovomancia #Misterio","el doqmentalista, documentales de misterio en espanol, el documentalista, limpia con huevo, magia del huevo, ovomancia, lectura del huevo en el vaso de agua, mal de ojo, ritual del huevo, huevo para la envidia, curanderismo mexicano, rituales de proteccion, esoterismo, ocultismo, misterios y enigmas, brujeria mexicana, tradiciones ancestrales, paranormal en espanol"
3RV89p3Bpf8,273283,La Guadaña De La Muerte o La Oz De La Santa Muerte,"Guadaña de la Santa Muerte, el significado que casi todos olvidamos",¿Por qué la Santa Muerte carga una guadaña y no una hoz?,Guadaña de la Muerte: el origen oculto que viene de la antigua Grecia,"La guadaña de la Santa Muerte es el elemento más visible de toda su figura, y sin embargo casi nadie sabe lo que realmente representa. En este documental descubrirás por qué llamarla ""la hoz de la muerte"" es un error, y qué camino recorrió este símbolo desde la antigua Grecia hasta los altares de hoy.

Primero, la aclaración que muchos necesitan: la hoz y la guadaña no son la misma herramienta. La hoz es pequeña y se maneja con una sola mano; la guadaña es mucho más grande y exige ambas manos para maniobrarla. Por eso, la expresión correcta es la guadaña de la muerte. Según narra el video, el origen de la imagen del esqueleto con guadaña está en la mitología griega, donde unas divinidades regían las vidas humanas: Cloto, la tejedora, creaba el hilo de la existencia, otra determinaba su longitud, y Átropos, la tercera, cortaba ese hilo con unas terribles tijeras, acabando así con la vida de los mortales. El relato cuenta que estas figuras pasaron a la mitología romana como las Parcas, representadas por los artistas como ancianas, y que con la difusión de una tradición celta el esqueleto tomó su forma definitiva: las tijeras se convirtieron en guadaña, un objeto mucho más habitual entre los campesinos.

Desde el punto de vista simbólico, la tradición esotérica sostiene que la guadaña es el símbolo del tiempo y de la corta duración de nuestra existencia terrenal: un instrumento agrícola que se usa cuando termina el ciclo de la cosecha. En el misticismo representa las fuerzas de transmutación, como el crisol del antiguo alquimista que desgarra la estructura del metal ordinario para refinarlo. Entre los devotos de la Santa Muerte, la creencia dice que la guadaña corta las malas energías de los enemigos, trae prosperidad y seguridad, y recuerda una justicia implacable que no distingue entre hombres y mujeres: hagamos lo que hagamos, todos caeremos bajo esa guadaña. La vida sobre la tierra, enseña este emblema, es transitoria y siempre cambiante.

Si te apasionan los símbolos, el misterio y las creencias que rodean a la muerte, suscríbete a El DoQmentalista y activa la campana para no perderte ningún documental.

#SantaMuerte #Guadaña #Misterio","el doqmentalista, documentales de misterio en espanol, guadaña de la muerte, santa muerte, hoz de la muerte, significado de la guadaña, guadaña de la santa muerte, moiras griegas, parcas romanas, atropos, simbolos esotericos, la calaca, mitologia griega, esoterismo, ocultismo, misterio, paranormal, simbolismo de la muerte, alquimia, leyendas"
jFitpPvVRVI,272184,¡Los 72 Demonios de Salomón: La Verdad Oculta!,Demonios de Salomón: 5 Nombres Que Es Mejor No Pronunciar,Demonios de Salomón: 5 Nombres Que Es Mejor No Pronunciar,¿Salomón Encerró 72 Demonios? El Relato Que Aún Estremece,"Los 72 demonios de Salomón forman una de las leyendas más inquietantes que rodean a un rey bíblico. En este documental abrimos ese relato y te presentamos a los cinco espíritus que, según la tradición, ni el hombre más sabio de su época debió subestimar.

Según la Biblia, Salomón fue hijo del rey David y el tercer rey de Israel: se le atribuye la construcción del templo de Jerusalén y una corte legendaria de 700 esposas y 300 concubinas. Pero la tradición esotérica le atribuye algo más oscuro: un anillo mágico y conjuros con los que habría sometido a los espíritus malignos y los habría obligado a trabajar para él. El relato cuenta que llegó a capturar un total de 72 demonios, y que cinco de ellos eran los más peligrosos de todos.

En este recorrido conocerás, tal como los narra la leyenda, a un demonio capaz de transformar cualquier cosa en oro y de embaucar con palabras dulces a quienes buscan riquezas; a otro que desataba tempestades y terremotos y del que algunos decían que dominaba a los espíritus de los muertos; a un ser astuto que manipulaba los sueños y los miedos más profundos, temido sobre todo por quienes tenían una mente vulnerable; al señor del deseo y la lujuria que, según el relato, terminó sellado en una caja de plata para siempre; y a una criatura mencionada en textos medievales de demonología que podía tomar forma humana, escapó una vez del rey y fue atrapada de nuevo. La historia sostiene que estas hazañas le valieron a Salomón el respeto y el temor de súbditos y enemigos.

Más allá del terror, esta leyenda deja una advertencia que el propio video subraya: no se juega con fuego, y la sabiduría y el juicio son valores más duraderos que cualquier poder sobre la oscuridad.

Si te apasionan los enigmas del mundo antiguo, el ocultismo y los relatos que la historia oficial prefiere no contar, suscríbete a El DoQmentalista y activa la campanita para no perderte ningún documental.

#ReySalomon #Demonologia #Misterio","el doqmentalista, documentales de misterio en español, documental paranormal, 72 demonios de salomon, rey salomon, demonios del rey salomon, anillo de salomon, demonologia, demonios capturados por salomon, leyendas biblicas, salomon y los demonios, templo de jerusalen, misterio, ocultismo, paranormal, enigmas y misterios, terror real, leyendas oscuras"
Xq0El0eGDl8,271250,¿Qué Sucede el Día Que Jesús Regresa? - La Segunda Venida - Documentales en Español,Segunda Venida de Jesús: Las Señales Que Anuncian Su Regreso,¿Estás Preparado Para el Regreso de Jesús? Esto Dice la Biblia,El Día del Juicio Final: Lo Que el Apocalipsis Anunció Hace Siglos,"¿Qué sucederá realmente el día de la Segunda Venida de Jesús? La segunda venida de Cristo es, según la fe cristiana, el evento más decisivo que le espera a la humanidad, y en este documental recorremos lo que las escrituras anuncian sobre ese día.

Según el libro del Apocalipsis, Jesús volverá a la Tierra en gloria y poder, rodeado de ángeles y con las nubes como su trono. El relato bíblico advierte que su llegada estará precedida por señales devastadoras: guerras que destruirán naciones, terremotos que sacudirán la tierra, hambre y enfermedades que azotarán a la humanidad. Los evangelios recogen la promesa en palabras atribuidas al propio Jesús: el Hijo del Hombre vendrá en la gloria de su Padre con sus ángeles, y entonces pagará a cada uno según sus obras, tal como se lee en Mateo 16:27. De acuerdo con estas escrituras, ese día Jesús juzgará a vivos y muertos, y el destino eterno de cada persona dependerá de cómo haya vivido.

El documental también aborda una de las preguntas más incómodas de la tradición cristiana: ¿qué pasará con los ateos en el juicio final? Según la enseñanza bíblica, todos los seres humanos serán juzgados de la misma manera, y a todos se les ofrecerá la oportunidad de aceptar la salvación, porque el texto sostiene que Dios desea que todos sean salvos. Y exploramos la advertencia más inquietante de todas: la Biblia afirma que Jesús vendrá como un ladrón en la noche, cuando menos lo esperemos, sin fecha ni aviso previo. Algunos cristianos han intentado predecir el momento exacto interpretando ciertos pasajes, pero las propias escrituras insisten en que nadie sabe cuándo será ese día. Para los creyentes, ese momento marcará el fin del mundo tal como lo conocemos y el comienzo de un reino eterno de paz y justicia.

¿Tú estarías preparado si ese día llegara mañana? Cuéntamelo en los comentarios.

Suscríbete al canal de El DoQmentalista para más documentales de misterio, fe y enigmas de la historia en español.

#SegundaVenida #JuicioFinal #DocumentalesEnEspañol","el doqmentalista, documentales de misterio en español, documentales en español, segunda venida de jesus, regreso de jesus, juicio final, apocalipsis biblia, señales del fin del mundo, profecias biblicas, fin de los tiempos, jesucristo, evangelio de mateo, documental biblico, misterios de la biblia, cristianismo, religion, misterio"
TZ5iBTg-lQQ,271130,"Anubis, El Dios egipcio de los muertos y el inframundo",Anubis no era el dios siniestro que el cine te hizo creer,"Anubis, el dios sin templo que decidía tu vida eterna",Anubis y el santuario hallado en la tumba de Tutankamón,"Anubis, el dios egipcio de los muertos, es una de las figuras más enigmáticas del antiguo Egipto. Y sin embargo, hay algo que casi nadie sabe sobre Anubis: no se le construyó un solo templo monumental.

Hasta la fecha, los arqueólogos no han desenterrado ningún templo monumental dedicado a este dios: sus lugares de adoración eran tumbas y cementerios. Su nombre aparece en las mastabas más antiguas de la primera dinastía, y al este de Saqqara se descubrió un cementerio de perros y chacales momificados. Según la creencia egipcia, Anubis era el guardián de las balanzas: tras la muerte, los dioses colocaban el corazón de la persona en una balanza especial, y era Anubis quien concedía la vida eterna a las almas dignas y castigaba a las que no lo eran. Se le representaba como un chacal, o como un hombre vestido de negro, un color ligado a la desolación y al renacimiento. La tradición le atribuye una contraparte femenina llamada Input y una hija, una diosa serpiente.

El mito de Osiris cuenta que Anubis ayudó a Isis a embalsamar a su esposo, y por esa historia los sacerdotes que trabajaban en la momificación llevaban máscaras con rostro de chacal. Otra leyenda narra que, cuando Set se convirtió en pantera tras atacar el cuerpo de Osiris, Anubis lo capturó y lo marcó, creándole las manchas de leopardo; por eso, según ese relato, los sacerdotes debían usar pieles de leopardo en memoria de aquella victoria. En papiros mágicos que datan de la época romana, Anubis actúa como el principal ejecutor de las maldiciones, y durante siglos se creyó que castigaba a los ladrones de tumbas. Con la llegada de los griegos fue asociado con Hermes, dando origen al dios compuesto Hermanubis, popular más tarde entre alquimistas y filósofos durante el Renacimiento. El santuario más famoso dedicado a Anubis fue hallado en la tumba de Tutankamón, cerca del cofre canópico, y hoy se exhibe en el Museo Egipcio de El Cairo.

Su fama oscura, en cambio, es un invento reciente: los libros, los videojuegos y las películas del siglo veinte convirtieron al guardián de los muertos en algo mucho más siniestro de lo que los antiguos egipcios jamás imaginaron.

Si te apasionan los misterios del mundo antiguo, suscríbete a El DoQmentalista para más documentales de misterio en español.

#Anubis #AntiguoEgipto #MitologiaEgipcia","el doqmentalista, documentales de misterio en espanol, documental en espanol, anubis, dios egipcio de los muertos, anubis dios chacal, mitologia egipcia, dioses del antiguo egipto, tumba de tutankamon, hermanubis, juicio del alma egipto, embalsamamiento egipcio, antiguo egipto, misterios del mundo antiguo, civilizaciones antiguas, historia antigua, ocultismo, mitologia, egipto misterioso"
ZNPP8S_VKyk,271026,El HOMBRE Nunca fué a la LUNA - Conspiración,Fraude Lunar: la prueba que lo desmiente sigue en la Luna hasta hoy,Apolo 11: por qué la NASA se negó a responder al fraude lunar,Fraude Lunar: el libro de 1976 que encendió la conspiración,"¿La llegada del hombre a la Luna fue el mayor logro de la humanidad o el fraude lunar más elaborado de la historia? En este documental abrimos el expediente completo de la teoría que asegura que los alunizajes del programa Apolo fueron una película filmada para la televisión.

Todo comenzó con personajes muy concretos. El video repasa a Richard Hoagland, ufólogo convencido de que había extraterrestres en la Luna, y a David Percy, experto en fotografía que filmó un documental sobre los supuestos errores en las fotos del alunizaje. Pero el consenso señala como padre del mito a Bill Kaysing, antiguo empleado del departamento de publicaciones de una empresa contratista que fabricaba motores para la NASA. En 1976 publicó el libro Nunca fuimos a la Luna y lanzó a la estratosfera la hipótesis del engaño. La idea creció tanto que, según una encuesta Gallup de 1999, el 6 por ciento de los estadounidenses creía que el alunizaje fue un montaje del gobierno en contubernio con Hollywood, con Stanley Kubrick, recién estrenada 2001 Odisea en el Espacio, como presunto director de la farsa.

Aquí analizamos una por una las llamadas evidencias: la bandera que parece ondear sin viento, las sombras que no son paralelas, el cielo sin estrellas, la calidad de la señal de televisión que solo transmitía 10 cuadros por segundo. Y también las respuestas: la película especial desarrollada por Eastman Kodak para la NASA, el astronauta que agita el asta de la bandera, y la evidencia que sigue allá arriba. A finales de la década del 2000, la sonda Lunar Reconnaissance Orbiter fotografió los sitios de alunizaje, y en 2012 se publicaron imágenes donde se ven las banderas. Además, los retrorreflectores láser colocados por las misiones Apolo 11, 14 y 15 siguen funcionando: gracias a ellos sabemos que la Luna se aleja de la Tierra 3.8 centímetros cada año.

Si te apasionan los grandes enigmas contados con datos y sin sensacionalismo, suscríbete al canal y activa la campana para no perderte ningún expediente.

#FraudeLunar #Apolo11 #Documental","el doqmentalista, documentales de misterio en español, fraude lunar, llegada del hombre a la luna, apolo 11, alunizaje falso, conspiración lunar, nasa conspiración, stanley kubrick luna, bill kaysing, bandera en la luna, retrorreflectores láser, teorías de conspiración, carrera espacial, misterios del espacio, documental en español, enigmas sin resolver, casos inexplicables"
vJ-Ud03lrIA,269299,"El Cubo De Metatrón, La Geometría Sagrada, Flor De La Vida",El Cubo de Metatrón: el símbolo antiguo para tocar lo divino,Geometría Sagrada: ¿por qué el mismo patrón aparece en el ADN y las galaxias?,"Metatrón: el único ser humano que se convirtió en ángel, según la tradición","El Cubo de Metatrón es, según la tradición esotérica, la figura que contiene todas las formas geométricas de la creación. En este documental exploramos qué es el cubo de Metatrón, qué enseña la geometría sagrada y por qué tantas corrientes espirituales lo consideran un mapa de cómo está estructurado el universo.

El relato cabalístico presenta al arcángel Metatrón como el ángel de la vida, el ser que supervisa el Árbol de la Vida y la sefirá llamada Keter, ""la corona"", desde donde la energía creadora fluiría hacia todas las partes de la creación. La tradición sostiene además algo asombroso: Metatrón habría sido antes un ser humano, el profeta bíblico Enoc, que ascendió al cielo y se convirtió en el vínculo entre lo divino y la humanidad. Por eso se le describe como el único ser conocido que es a la vez humano y angelical, el gran sumo sacerdote y emisario entre Dios y su creación.

Dentro del cubo estarían contenidos los llamados sólidos platónicos, las formas tridimensionales que el filósofo Platón vinculó al mundo espiritual y a los elementos de la tierra. El video cita el libro de Rose Vanden Eynde sobre Metatrón, donde se afirma que los códigos geométricos intemporales conectan cosas aparentemente dispares: los copos de nieve, las conchas, las flores, las córneas de nuestros ojos, las moléculas del ADN y la galaxia misma en la que reside la Tierra. Según esta visión, todo, absolutamente todo, está interconectado.

También se narra cómo la tradición esotérica utiliza el cubo: como punto focal para la meditación, como herramienta de concentración para promover la paz y el equilibrio, y como símbolo de la unión entre lo finito y lo infinito. Se cuenta incluso que el cubo giraría en el sentido de las agujas del reloj, alejando con su fuerza las energías no deseadas. Creencias antiguas que, verdaderas o no, han acompañado a buscadores espirituales durante siglos.

Si te fascinan los misterios del ocultismo, la cábala y los símbolos que la historia casi olvidó, suscríbete al canal El DoQmentalista y activa la campana para no perderte ningún documental.

#CuboDeMetatron #GeometriaSagrada #Misterio","el doqmentalista, documentales de misterio en espanol, documental ocultismo, cubo de metatron, geometria sagrada, arcangel metatron, flor de la vida, arbol de la vida cabala, solidos platonicos, enoc profeta, keter la corona, simbolos esotericos, cabala explicada, angeles y arcangeles, misterios de la biblia, espiritualidad y misterio, simbologia antigua, meditacion y energia"
ploJQlQqj-g,269255,Historias Reales: La Cárcel Submarina Secreta de la CIA. Bin Laden está allí.,La leyenda de la cárcel submarina de la CIA donde Bin Laden seguiría vivo,Bin Laden estaría vivo y la CIA guarda silencio sobre esta prisión,"Operación Lanza de Neptuno, ¿ejecución o extracción encubierta?","¿Y si la cárcel submarina de la CIA realmente existiera y Osama Bin Laden siguiera vivo en su interior? Esa es la pregunta que recorre este documental, donde separamos la historia oficial de las teorías que circulan en la red sobre la cárcel submarina de la CIA.

Primero repasamos los hechos según los informes publicados por el gobierno de Estados Unidos: el 1 de mayo del 2011, la Operación Neptune Spear, la Lanza de Neptuno, terminó con la vida de Bin Laden en Abbottabad, Pakistán. La pista clave llegó en agosto del 2010, cuando la CIA localizó a su mensajero de confianza, conocido como Abu Ahmed al-Kuwaiti, y lo siguió hasta un complejo fortificado con muros de hasta 5 metros, sin internet ni líneas telefónicas. Una imagen satelital mostró a un caminante cuya sombra correspondía a un hombre de casi 2 metros. El Team Six de los Navy SEALs irrumpió en la residencia, el cuerpo fue trasladado al portaaviones USS Carl Vinson y arrojado al mar el 2 de mayo del 2011.

Pero el video también recoge dos teorías atribuidas a un grupo de la red llamado los caballeros del apocalipsis. La primera narra la supuesta venganza de un multimillonario identificado con el nombre clave de Mr. Darcy, quien habría perdido a su esposa Lizy en la torre norte el 11 de septiembre del 2001 y ofrecido una recompensa de 100 millones de dólares por capturar al fugitivo con vida, para encerrarlo en un búnker cerca de las playas de Ponte Dirillo, en Sicilia. La segunda, la favorita del documentalista, habla de The Prison of Nowhere, la cárcel de ningún lugar: una prisión que estaría a más de 150 metros de profundidad frente a las costas de Diego García, en el archipiélago de Chagos, operada por una división que oficialmente no existe, la S731. Según ese relato, la operación del 2011 no habría sido una ejecución sino una extracción, con un doble modificado por un genetista japonés, y en celdas contiguas habría reclusos imposibles como el canto de Salem, el niño de marfil y el padre del desierto.

Nada de esto está comprobado: son relatos y teorías, y así los contamos. Pero la duda queda flotando en el fondo del océano Índico.

Suscríbete al canal para más documentales de misterio en español y activa la campanita.

#BinLaden #CIA #Misterio","el doqmentalista, documentales de misterio en español, documental en español, bin laden vivo, cárcel secreta de la cia, prisión submarina, operación lanza de neptuno, la cárcel de ningún lugar, diego garcía, caballeros del apocalipsis, abbottabad pakistán, teorías de conspiración, conspiraciones de la cia, expedientes filtrados, misterios sin resolver, historias reales de misterio, casos sin explicación, enigmas y misterios"
IFSicup2ZuQ,268262,Baal vs Dios BATALLA ÉPICA DE LA ANTIGUEDAD,Baal: el dios que exigía el sacrificio del primogénito,Baal contra Elías: el duelo de fuego en el Monte Carmelo,Baal y las tablillas de 1929: el hallazgo que reveló su culto,"¿Quién era Baal, el dios que se convirtió en el gran rival de Jehová en el antiguo Israel? En este documental recorremos la historia del culto a Baal, desde Canaán y Fenicia hasta el dramático enfrentamiento en el Monte Carmelo.

La palabra Baal significa ""señor"", y según la mitología cananea era hijo de El, el dios principal, y de Asera, la diosa del mar. El relato mítico cuenta que Baal derrotó a Yam, el dios del mar, y a Mot, el dios de la muerte y del inframundo, hasta eclipsar a su propio padre. Era adorado como dios de la tormenta y de la fertilidad, representado sosteniendo un rayo, con Astoret y Anat como sus consortes. Buena parte de lo que se sabe de estos mitos proviene de una serie de tablillas descubiertas a partir de 1929 en el norte de Siria, que datan de mediados del segundo milenio antes de Cristo y describen incluso la construcción de su palacio por el dios artesano, extendido según el mito sobre un área de 10,000 acres.

El video también examina el lado oscuro de este culto según el relato bíblico: la prostitución ritual en los templos, los ritos con gritos eufóricos y heridas autoinfligidas (1 Reyes 18:28) y los sacrificios humanos del primogénito que menciona Jeremías 19:5. Esta adoración se infiltró en Israel durante la época de los jueces y alcanzó su punto más alto bajo el reinado de Acab y Jezabel. Fue entonces cuando, según narra 1 Reyes, Dios envió una sequía de tres años y medio y el profeta Elías desafió a 450 profetas de Baal en el Monte Carmelo: ellos clamaron todo el día sin respuesta, mientras que tras una oración simple de Elías descendió fuego del cielo y consumió la ofrenda, el agua, las piedras y la tierra del altar. Los profetas derrotados fueron llevados al arroyo y ejecutados, y poco después la lluvia regresó a Israel. El video cierra recordando que, según el Nuevo Testamento, Jesús vinculó al diablo con Baal-zebú, una deidad filistea.

Si te apasionan los misterios de la Biblia y de las civilizaciones antiguas, suscríbete a El DoQmentalista y activa la campanita para no perderte ningún documental.

#Baal #MisteriosBiblicos #HistoriaAntigua","el doqmentalista, documentales de misterio en espanol, documentales biblicos, baal, quien era baal, dioses de canaan, elias y los profetas de baal, monte carmelo, acab y jezabel, mitologia cananea, tablillas de ugarit, dioses paganos de la biblia, antiguo testamento, historia antigua, misterios de la biblia, religiones antiguas, fenicia, idolatria en israel"
