ID,VISTAS,TITULO ACTUAL,NUEVO TITULO,ALTERNATIVA 2,ALTERNATIVA 3,NUEVA DESCRIPCION,KEYWORDS
Wz9WrQVB4s8,1758383,"PROFECÍAS PARA EL 2020, Nostradamus, Baba Vanga y mas, Predicciones 2020","Nostradamus advirtió esto: crisis, incendios y un nuevo rey",Baba Vanga lo sabía: el cambio que transformaría al mundo entero,Profecías de Nostradamus: el archivo de sus visiones más inquietantes,"Las profecías de Nostradamus y Baba Vanga hablaban de crisis económicas, incendios devastadores y hasta un nuevo rey en Inglaterra. En este documental repasamos las advertencias que los videntes más famosos de la historia lanzaron sobre nuestro tiempo.

Baba Vanga, la mística búlgara, advirtió sobre un supuesto atentado contra Vladimir Putin por parte de alguien de su propia seguridad, y sobre la caída del entonces presidente estadounidense Donald Trump. También habló de un cambio cósmico que comenzaría en 2020 y culminaría en 2023, alterando el clima, los océanos y gran parte de la naturaleza. Entre sus visiones más enigmáticas aparecen un dragón fuerte que se apodera de la humanidad, interpretado como China; tres gigantes que se unen, que serían Rusia, India y China; y el dinero rojo, asociado con los billetes de 100 yuanes y 5.000 rublos. Incluso anticipó que la humanidad se liberaría del cáncer a principios del siglo 21, cuando esa enfermedad quede atada con cadenas de hierro.

Nostradamus, por su parte, dejó cuartetas que los estudiosos vinculan con una crisis económica mundial, y conviene recordar que ya se le atribuye haber anticipado la de 2008. Sus intérpretes también leen en sus versos un gran terremoto en California durante Mercurio retrógrado, incendios forestales en Grecia y Croacia, olas de calor en Portugal, España, Holanda, Alemania y Francia, y tornados de fuerza nunca antes registrada en Estados Unidos. A eso se suman visiones todavía más inquietantes: el deshielo de la Antártida elevando el nivel del mar, una gran guerra entre una potencia oriental y una occidental, personas con chips implantados en el cuerpo, algo que una empresa de Wisconsin ya puso en práctica con sus empleados, gente viviendo en la Luna y un nuevo rey para Inglaterra.

¿Coincidencias, interpretaciones forzadas o verdaderas ventanas al futuro? Sean ciertas o no, estas predicciones siguen sembrando preguntas sobre el rumbo de la humanidad y sobre esa supuesta nueva era que, según el profeta francés, no sería un final sino una transformación profunda del mundo que conocemos.

Si te apasionan los misterios, las profecías y los enigmas sin resolver, suscríbete al canal de El DoQmentalista para más documentales de misterio en español.

#Nostradamus #BabaVanga #Profecias","el doqmentalista, documentales de misterio en español, nostradamus, baba vanga, profecías de nostradamus, predicciones de baba vanga, profecías cumplidas, videntes famosos, cuartetas de nostradamus, fin del mundo, apocalipsis, cambio cósmico, misterios sin resolver, enigmas y misterios, documental en español, ocultismo, paranormal, profecías del futuro"
g8dsmrFbskA,1709664,"Yo Soy El DoQmentalista, Y Esto Es MI HISTORIA",Ataques De Pánico Que La Ciencia No Pudo Explicar: Era Algo Espiritual,Ataques De Pánico Que La Ciencia No Pudo Explicar: Era Algo Espiritual,Fui Ateo Hasta Que Algo Invisible Me Atacó | La Verdad De Mi Historia,"Abrí un portal con una frecuencia sin saberlo, y lo que entró esa noche cambió mi vida para siempre. Esta es mi historia real: cómo pasé de creyente a ateo, y de ateo a un hombre que hizo un pacto con el cielo.

Nací en Tayoltita, San Dimas, Durango, un pueblo sin televisión donde crecí entre historias y misas de domingo. A los 15 años me mudé a la ciudad para estudiar la preparatoria y ahí, rodeado de nuevas ideas, me convertí en ateo: un hombre de ciencia que no aceptaba fantasmas, espíritus ni mundo astral. Años después, ya en Guadalajara como productor musical, mi estudio de grabación se llenó de clientes, de jornadas hasta las tres de la madrugada y de un ambiente cargado de drogas, amenazas y vibraciones caóticas que me fueron desequilibrando sin que yo lo notara.

En ese tiempo experimentaba con frecuencias no mapeadas, inspirado en lo que Nikola Tesla dijo sobre las vibraciones. Puse a prueba plantas de frijol y vasos de agua expuestos a música armónica y música caótica, con resultados que cualquiera puede replicar. Pero un día dejé una frecuencia desconocida emitiéndose en el estudio, salí una hora, y al volver el cuarto estaba hirviendo sin explicación. Esa frecuencia hizo resonancia y abrió una especie de portal. Después de ese día comenzaron los ataques de pánico: la voz interior que me anunciaba la muerte, la carrera a urgencias, las inyecciones que no servían, tres meses de ansiedad que ningún médico, cardiólogo ni análisis clínico pudo diagnosticar. Todo salía perfecto en los estudios, pero algo me estaba atacando. Era un ataque espiritual.

La noche más oscura, en casa de un amigo, aplasté mi orgullo y mi soberbia, hablé con Dios por primera vez en años y tuve un sueño que me mostró el camino del que me había desviado. Desperté con esperanza, dejé atrás vicios y actitudes, y entendí mi misión: conocer el mal para vencerlo. Por eso este canal habla de demonología, satanismo y del mundo no visible que nos afecta. Y por eso, cuando me dicen que me cuide, respondo lo mismo: hice un pacto con el cielo.

Suscríbete al canal para acompañarme en esta misión: trabajo desde las sombras para servir a la luz.

#AtaqueEspiritual #Frecuencias #MundoEspiritual","el doqmentalista, documentales de misterio en español, mi historia real, de ateo a creyente, ataques de panico, ataque espiritual, portales dimensionales, frecuencias y vibraciones, nikola tesla frecuencias, experimentos con frecuencias, pacto con el cielo, ansiedad sin explicacion, mundo espiritual, testimonio paranormal, casos paranormales reales, demonios reales, misterios sin resolver, ocultismo en español"
Ebuoxx6TblY,1690828,"La Poderosa Medalla De San Benito, Hasta El Diablo Le Tiene Miedo",Medalla de San Benito: el exorcismo secreto grabado en sus letras,Medalla de San Benito: la verdad del único amuleto que el diablo teme,Medalla de San Benito: la historia completa del santo que venció al diablo,"La medalla de San Benito no es un simple objeto religioso: la Iglesia católica la considera un exorcismo constante, y en sus letras está grabada una oración que, según los fieles, el diablo no soporta escuchar. En este documental descubrimos qué significa realmente cada símbolo y por qué millones de creyentes la llevan como protección contra el mal.

Para entenderla hay que volver al año 480, cuando nació Benito en el seno de una familia rica. Despreciando la inmoralidad de su época, se convirtió en ermitaño y vivió en una cueva, sostenido por la bondad del monje Romanos. Cuando aceptó ser abad de un monasterio, los propios monjes conspiraron para matarlo: envenenaron su vino, pero al hacer la señal de la cruz sobre la copa, esta se rompió en mil pedazos, milagro que relata el papa Gregorio Magno en su biografía. Hubo un segundo intento con una barra de pan envenenada, que un cuervo se llevó volando por orden del santo. Benito fundó doce monasterios y se estableció finalmente en Montecassino, donde escribió la Regla de San Benito, una guía de 73 capítulos que se volvió la semilla del sistema monástico de la Iglesia.

La medalla que conocemos hoy es la medalla del Jubileo, acuñada en 1880 bajo la supervisión de los monjes de Montecassino. Cada detalle tiene un propósito: la copa y el cuervo recuerdan los intentos de asesinato frustrados; la cruz del reverso lleva las iniciales de la oración latina Crux Sacra Sit Mihi Lux, que la santa cruz sea mi luz y que el dragón nunca sea mi guía; y el borde esconde las iniciales del Vade Retro Satana: vete, Satanás, nunca me tientes con tus vanidades, bebe tu propio veneno. Por eso se dice que quien la porta con fe lleva encima una oración de exorcismo permanente. San Benito es además el patrón de la muerte feliz: seis días antes de morir pidió que abrieran su tumba y partió de pie, sostenido por sus hermanos, mirando al cielo.

Si te apasionan los misterios de la fe, los símbolos ocultos y los objetos que guardan siglos de historia, suscríbete a El DoQmentalista: cada semana abrimos un nuevo expediente.

#SanBenito #MedallaDeSanBenito #Misterio","el doqmentalista, documentales de misterio en español, medalla de san benito, san benito, significado de la medalla de san benito, vade retro satana, cruz de san benito, montecassino, regla de san benito, oración de exorcismo, medalla del jubileo 1880, protección contra el mal, amuletos de protección, santos católicos, historia de la iglesia católica, símbolos religiosos, ocultismo y fe, misterios religiosos"
R79eNciPRSc,1661905,"El Hombre Lobo: Terror Real Captado en Video, La Bestia que Aterroriza en la Oscuridad","Hombre Lobo: Si Sus Ojos Brillan en la Oscuridad, Ya Es Demasiado Tarde","Hombre Lobo: Si Sus Ojos Brillan en la Oscuridad, Ya Es Demasiado Tarde","Hombre Lobo: La Historia Completa, del Castigo de Zeus al Pacto con el Diablo","El hombre lobo dejó de ser solo una leyenda el día en que apareció una película antigua dentro de una caja, en una simple venta de bienes. El video casero muestra recortes de grabaciones familiares que de pronto se interrumpen: durante un viaje en camión, algo se mueve a lo lejos, la cámara lo enfoca y la criatura corre directo a atacar. Desde entonces, algunas personas afirman que se trata del primer hombre lobo filmado en América.

Para entender lo que muestra esa grabación hay que ir al origen. La primera historia documentada de licantropía viene de la mitología griega: Licaón, primer rey de Arcadia, fundó un culto pagano donde se sacrificaba a inocentes, y cuando quiso poner a prueba a Zeus sirviéndole carne humana, el dios lo castigó condenándolo a transformarse en lobo. De su nombre nace la palabra licantropía. En este documental analizamos las tres formas del hombre lobo (la humana, la de lobo y la híbrida), cómo se transmite la maldición a través de una mordida, por qué la luna llena marca la primera transformación y la oscura conexión que une a esta criatura con Drácula y un supuesto pacto con el diablo en los bosques de Transilvania.

Además recorremos las versiones de esta bestia en el mundo: el séptimo hijo varón que en Brasil se transforma a los 13 años durante los viernes de cuaresma, los hechizos de brujas en Finlandia que solo se rompen con pan o con el nombre verdadero, el ritual del cuchillo de cobre clavado en un árbol en Rusia, y el nahual mexicano, el hechicero azteca capaz de convertirse a voluntad en un coyote negro. También revisamos lo que dicen las leyendas sobre la única forma de acabar con un licántropo: plata directo al corazón, fuego, o separarle la cabeza del cuerpo.

Si te apasionan los misterios, lo paranormal y las criaturas que la ciencia no ha podido explicar, suscríbete a El DoQmentalista para más documentales de misterio en español.

#HombreLobo #Paranormal #Misterio","el doqmentalista, documentales de misterio en español, hombre lobo, hombre lobo real, hombre lobo captado en video, licantropía, licaón, nahual, leyenda del hombre lobo, drácula y el hombre lobo, luna llena, criptozoología, criaturas misteriosas, paranormal, leyendas de terror, misterios sin resolver, seres sobrenaturales, documental paranormal"
J1z9IpArpQs,1659622,7 Antiguos Libros que Enseñan SUPERPODERES reales,Libros Prohibidos: 7 Grimorios que Prometen Poderes Sobrenaturales,Grimorios Reales: lo que de Verdad Enseñan estos 7 Libros de Magia,Magia Antigua: los 7 Libros Olvidados que Enseñaban Superpoderes,"Existen libros prohibidos que durante siglos prometieron lo imposible: volar, leer la mente, hablar con ángeles y dominar a los muertos. Estos son los 7 grimorios antiguos que se atrevieron a ponerlo por escrito, y algunos de ellos todavía se conservan.

El recorrido comienza con los Papiros Mágicos Griegos del siglo II antes de Cristo, que incluyen instrucciones para invocar a un demonio sin cabeza, abrir las puertas del inframundo y conseguir un asistente sobrenatural que cumpla tus órdenes. Su pasaje más célebre, la Liturgia de Mitra, describe cómo ascender a través de siete planos de existencia para comunicarse con una deidad. Siglos después, en la Francia del siglo XVIII, apareció La Gallina Negra, un manual de talismanes atribuido a un oficial anónimo del ejército de Napoleón que aseguró haberlo recibido de un mago durante la expedición a Egipto. Su enseñanza más codiciada: obtener una gallina capaz de encontrar tesoros enterrados.

La lista sigue con el Ars Almadel, cuarto libro de la Llave Menor de Salomón, que explica cómo construir un altar de cera para hablar con los ángeles de las cuatro alturas; el Picatrix, un grimorio de magia astrológica escrito en árabe en el siglo XI, con 400 páginas de teoría y recetas tan perturbadoras como peligrosas; el Galdrabók islandés del siglo XVI, con sus 47 hechizos basados en pentagramas para dormir enemigos, atrapar ladrones o provocar males peculiares; el Arbatel de Magia Veterum, que revela los rituales de los siete gobernadores celestiales; y el Ars Notoria, el grimorio salomónico del siglo XIII que promete memoria perfecta y sabiduría a través de la oración, y que el monje Juan de Morigny terminó denunciando como obra demoníaca tras sufrir visiones inquietantes.

Cada uno de estos textos ocultos fue estudiado, copiado y temido durante generaciones. La pregunta que queda abierta es si eran simple superstición o si quienes los escribieron sabían algo que nosotros olvidamos.

Si te apasionan el ocultismo, los misterios y los documentales de historia oculta en español, suscríbete al canal y activa la campana para no perderte los próximos casos.

#Grimorios #LibrosProhibidos #MagiaAntigua","el doqmentalista, documentales de misterio en español, libros prohibidos, grimorios antiguos, papiros mágicos griegos, la gallina negra, ars notoria, picatrix, llave menor de salomon, galdrabok, arbatel de magia veterum, magia antigua, libros de magia, ocultismo, hechizos antiguos, textos ocultos, superpoderes reales, misterios sin resolver"
211opKv5AXY,1642282,"3 REFLEXIONES DE VIDA PARA SER MEJOR, superación personal motivación liderazgo autoayuda depresión",Reflexiones de vida: la verdad que tu mente te está ocultando,Superación personal: no repitas el error del viejo carpintero,Historias con moraleja que los sabios contaban y hoy olvidamos,"Estas reflexiones de vida esconden una verdad incómoda: la casa en la que hoy vives, la construiste tú, clavo por clavo, con cada decisión que tomaste. Tres historias antiguas lo demuestran, y ninguna te va a dejar igual.

La primera ocurre en las montañas. Un niño se hiere la pierna, grita de dolor y una voz le responde desde el valle. Grita ""cobarde"" y la montaña le devuelve el insulto. Su padre entonces grita ""te admiro"" y ""eres un campeón"", y le revela el secreto: es solo un eco, pero así funciona la vida. Te devuelve exactamente lo que piensas, dices y haces. Si quieres más amor, créalo primero en tu corazón. Nada en tu existencia es coincidencia: cada momento es un reflejo de ti.

La segunda historia es la del viejo carpintero. A punto de jubilarse, su patrón le pide construir una última casa como favor personal. El hombre, con la mente ya en otra parte, usa materiales inferiores y mano de obra descuidada. Al terminar, el patrón le entrega las llaves: la casa era un regalo para él. Ahora debe vivir en lo que construyó mal. Así levantamos nuestra propia vida cuando trabajamos distraídos, y esta reflexión sobre las decisiones y la actitud es de las más duras de la superación personal.

La tercera es la cuerda del elefante. Un hombre descubre que animales capaces de arrancar árboles permanecen atados con una cuerda diminuta. El entrenador le explica el motivo: los amarraron así de pequeños, cuando la cuerda sí podía sostenerlos, y crecieron creyendo que jamás podrían romperla. Igual que ellos, muchos cargamos creencias limitantes solo porque fracasamos una vez. El fracaso es parte del aprendizaje, y abandonar la lucha es la única derrota real.

Tres cuentos con moraleja, tres espejos de crecimiento personal y motivación que vale la pena escuchar completos antes de tomar la próxima decisión importante de tu vida.

Si estas historias de reflexión te movieron algo por dentro, suscríbete a El DoQmentalista y activa la campana para no perderte los próximos documentales y relatos del canal.

#ReflexionesDeVida #SuperacionPersonal #CuentosConMoraleja","el doqmentalista, documentales en espanol, reflexiones de vida, superacion personal, cuentos con moraleja, historias de reflexion, la cuerda del elefante, el viejo carpintero, el eco de la montana, creencias limitantes, motivacion personal, crecimiento personal, autoayuda en espanol, parabolas de sabiduria, reflexiones para ser mejor persona, historias que cambian tu vida, videos de motivacion, desarrollo personal"
huQqc9lGpek,1627649,"Por Qué El Diablo Le Teme a La Virgen María, Documentales interesantes para ver en YouTube.",El Diablo Confesó Por Qué Teme a la Virgen: Habló en un Exorcismo,Por Qué el Diablo Odia a la Virgen María: La Razón Es Humillante,La Biblia Lo Dijo Desde el Edén: Una Mujer Aplastará al Diablo,"El diablo le teme a la Virgen María, y no lo decimos nosotros: lo confesó él mismo durante un exorcismo, obligado por el sacerdote que lo interrogaba. En este documental analizamos esa confesión y la razón que la Biblia dejó escrita desde las primeras páginas del Génesis.

Todo comienza en el jardín del Edén. Tras el engaño de la serpiente a Adán y Eva, Dios lanza una maldición sobre Satanás y anuncia algo que lo hace temblar: pondrá enemistad entre él y la mujer, y la descendencia de ella le aplastará la cabeza. Según la tradición cristiana, esa mujer es María, la madre de Jesús, el instrumento que Dios eligió para derrotar al adversario. Y ahí está la clave del terror del demonio: su corazón orgulloso puede tolerar ser vencido por el Todopoderoso, pero ser pisoteado y humillado por una simple criatura humana, y además una mujer, es para él la humillación más insoportable de todas.

El famoso exorcista padre Amorth relató que, en pleno exorcismo, preguntó al demonio por qué reaccionaba con más violencia contra la Virgen María que contra el propio Jesús, y la respuesta fue estremecedora: porque lo humilla ser vencido por una simple criatura. Otro exorcista, el padre Faustino Negrín, obtuvo una confesión similar: lo que más le asusta de María es que ella es la más humilde de todas las criaturas, mientras que él es el más orgulloso; ella es la más pura, jamás tocada por la sombra del pecado. En este video de misterio y fe exploramos también la otra herida del maligno: María es su reemplazo en el cielo, el lugar que Lucifer, la criatura más bella de la creación, perdió por su soberbia. La obediencia de María reparó la desobediencia de Eva, y esa obediencia la volvió lo bastante poderosa como para estar por encima del demonio.

Un recorrido documentado por el Génesis, los testimonios de exorcistas y las virtudes que, según los creyentes, convierten a la Virgen en la enemiga más temida de Satanás: humildad, pureza y amor en la medida exacta en que el diablo carga orgullo, odio y mentira.

Suscríbete a El DoQmentalista para más documentales de misterio, fe y enigmas de la Biblia en español.

#VirgenMaria #Exorcismo #MisteriosDeLaBiblia","el doqmentalista, documentales de misterio en español, por que el diablo le teme a la virgen maria, virgen maria, exorcismos reales, padre amorth, faustino negrin, satanas, lucifer, genesis 3 15, la serpiente del eden, adan y eva, misterios de la biblia, relatos de exorcistas, demonios, historia del cristianismo, documentales en español, lo paranormal"
ep3Z_yJvQqQ,1604622,"Documental: La Verdadera Historia De Mammon, El Demonio De La Codicia",El Demonio Del Dinero: Los Rituales Prohibidos Para Invocar A Mammon,No Invoques Al Demonio De La Codicia Sin Saber Esto Primero,Vender El Alma Por Dinero: Lo Que Mammon Exige Realmente A Cambio,"El demonio del dinero existe desde antes del cristianismo, y quienes buscan invocar a Mammon aseguran que la riqueza tiene un precio que casi nadie está dispuesto a pagar. Este documental reúne los rituales que brujas, paganos e investigadores del ocultismo afirman haber practicado para contactar al señor de la codicia.

Su nombre viene del arameo y del hebreo, donde significa riquezas, dinero o posesiones, y en el Nuevo Testamento aparece como la personificación misma de la avaricia y el dios del exceso. A lo largo del video recorremos las formas en que sus seguidores dicen alcanzarlo: la meditación sobre el sello de Mammon, el colgante forjado con pirita, jade y cuarzo citrino para atraer la abundancia, y el llamado aceite de dinero, una preparación de menta, canela, nuez moscada y albahaca que se completa con la propia sangre del practicante sobre el sello del demonio.

También examinamos los rituales más oscuros de la demonología ligada a la riqueza: la invocación con una Biblia bendita abierta en el Salmo 23 dentro de un pentagrama de velas, el ritual del espejo que exige un sacrificio frente al peor enemigo del invocador, el hechizo de cuatro días con espejo negro y monedas, la visualización de Mammon como un lobo dorado que devora oro, y la carta escrita con sangre a las 3:33 de la madrugada bajo la luna llena de octubre. Cada método promete fortuna, pero la advertencia se repite en todas las fuentes consultadas: Mammon no es un genio de la lámpara, es una entidad engañosa por naturaleza, y todo pacto con el diablo o con sus príncipes cobra su parte. Por seguridad, ciertos elementos de estos rituales fueron omitidos deliberadamente.

Un viaje documentado por el ocultismo, la avaricia y los pactos oscuros que la humanidad lleva siglos intentando firmar.

Suscríbete a El DoQmentalista para más documentales de misterio, demonología y lo oculto en español.

#Mammon #Demonologia #Ocultismo","el doqmentalista, documentales de misterio en español, mammon, demonio del dinero, demonio de la codicia, invocar demonios, sello de mammon, rituales de dinero, pacto con el diablo, demonologia, ocultismo, avaricia, siete pecados capitales, rituales prohibidos, seres demoniacos, documental paranormal, misterios sin resolver, historia oculta"
ftSuD0SJnMI,1570544,Biblia: 5 Versiones que NADIE Debe Conocer sobre el Evangelio,Evangelios Prohibidos: lo que la Iglesia Enterró en Egipto,Biblia Prohibida: la Verdad de los Evangelios que la Iglesia Suprimió,Evangelios Apócrifos: la Historia Completa de los Textos Excluidos de la Biblia,"Los evangelios prohibidos existen, y durante siglos la Iglesia hizo todo lo posible para que nadie los leyera. En 1945, cerca de la ciudad de Nag Hammadi, en Egipto, aparecieron los textos apócrifos que cuentan versiones de la vida de Jesús que jamás entraron en la Biblia canónica.

En este documental recorremos los evangelios gnósticos más inquietantes. El Evangelio de Pedro describe la resurrección con dos ángeles gigantes cuyas cabezas tocan el cielo, y una cruz que literalmente habla y responde a una voz celestial. El Segundo Tratado del Gran Set plantea la hipótesis de la sustitución: otro hombre, Simón, habría cargado la cruz y recibido la corona de espinas mientras Jesús observaba desde lo alto. Y en la Hipóstasis de los Arcontes, la esposa de Noé recibe nombre, Norea, hija de Eva, y conspira para quemar el arca antes del diluvio.

También analizamos el Evangelio de Judas, donde la traición de Judas Iscariote no es un pecado sino un plan acordado con el propio Jesús para liberarlo de su cuerpo físico, en un mundo gobernado por los arcontes. El Evangelio de María presenta a María Magdalena como la apóstol de mayor confianza, receptora de una enseñanza secreta que Pedro se niega a creer hasta que el apóstol Leví lo avergüenza. El Evangelio de Tomás abre con una frase desconcertante: su autor, Judas Tomás el Dídimo, sería nada menos que el hermano gemelo de Jesús. Y el Apocalipsis de Adán profetiza la llegada del Iluminador, una figura destinada a enfrentarse a los poderes que rigen el mundo.

Estos textos fueron suprimidos por la iglesia primitiva porque negaban la divinidad de Cristo o reinterpretaban radicalmente las historias bíblicas. Sin embargo, fueron escritos muy cerca de los días de Jesús y revelan que el cristianismo de los primeros siglos era mucho más diverso de lo que hoy imaginamos. Cada uno de estos manuscritos pudo haber cambiado la historia de la religión para siempre.

Suscríbete a El DoQmentalista para más documentales de misterio, historia oculta y enigmas de la Biblia que casi nadie se atreve a contar.

#EvangeliosApocrifos #Biblia #Misterio","el doqmentalista, documentales de misterio en espanol, evangelios apocrifos, evangelios gnosticos, evangelio de judas, evangelio de tomas, evangelio de maria magdalena, nag hammadi, textos prohibidos de la biblia, hipotesis de la sustitucion, secretos de la biblia, misterios de la biblia, historia del cristianismo, libros prohibidos, documental biblia, enigmas religiosos, misterios sin resolver, historia oculta"
baDdDZaXjnw,1560099,Biblia: Los Nefilim y la Verdadera Historia de los Gigantes en la Fe,Rollos del Mar Muerto: el Texto Perdido sobre el Fin de los Gigantes,Rollos del Mar Muerto: el Texto Perdido sobre el Fin de los Gigantes,Gigantes de la Biblia: la Historia Completa de los Nefilim,"Los Nefilim, los gigantes de la Biblia, no desaparecieron sin dejar rastro: un manuscrito hallado en las cuevas de Qumrán relata sus últimos días. Hace más de 60 años, entre los casi mil rollos antiguos que salieron de esas excavaciones, los arqueólogos encontraron un documento que no esperaban, un texto inusual al que se ha llamado el Libro de los Gigantes.

El Génesis apenas los menciona, pero la mayor parte de lo que sabemos sobre estos seres procede del Libro de Enoc, un antiquísimo texto apócrifo judío atribuido al bisabuelo de Noé, del que algunos eruditos datan partes hacia el año 300 antes de Cristo. Enoc es un personaje desconcertante: vivió 365 años, caminó con Dios y un día simplemente dejó de estar, porque Dios se lo llevó. En su tiempo, cuenta la tradición, los ángeles interactuaban libremente con los seres humanos, y de su unión con las hijas de los hombres nació una raza de híbridos gigantescos y demasiado fuertes. Hasta su nombre es un enigma, con traducciones posibles como los caídos, los apóstatas o los que inducen a otros a caer.

El Libro de los Gigantes va más allá y pinta un panorama desolador. Los Nefilim asolaban la tierra acabando con todo ser viviente, hasta que empezaron a tener sueños proféticos: una tablilla sumergida en aguas que lo engullían todo menos a tres hombres, un árbol arrancado por completo salvo tres de sus raíces. Eran señales del diluvio, pero los gigantes fracasaron al interpretarlas. Desesperados, buscaron a Enoc para que mediara por ellos ante Dios, y al descubrir que ya no estaba en la faz de la tierra, uno de ellos emprendió un viaje fuera de este mundo para encontrarlo. ¿Y si volar con las manos como águilas no fuera solo una metáfora, sino la descripción confundida de un evento real? El cierre del documental plantea esa hipótesis, partiendo de un pergamino fragmentado hace más de dos mil años.

Suscríbete a El DoQmentalista para más documentales de misterio, historia antigua y enigmas de la Biblia en español.

#Nefilim #RollosDelMarMuerto #Gigantes","el doqmentalista, documentales de misterio en español, nefilim, libro de los gigantes, rollos del mar muerto, cuevas de qumran, libro de enoc, gigantes en la biblia, angeles caidos, textos apocrifos, diluvio universal, genesis, misterios de la biblia, enigmas biblicos, historia antigua, gigantes reales, enoc, documental biblico"
31lJDpNq0Bs,1549809,"Video SECRETO, SAN CIPRIANO, El Poderoso Mago, Descubre La Magia Que Hay En Ti",Libro de San Cipriano: el grimorio prohibido que mantuvieron encadenado,El libro prohibido de San Cipriano: estás advertido antes de abrirlo,San Cipriano: la historia completa del mago que desafió a Lucifer,"El Libro de San Cipriano es quizá el libro prohibido más codiciado de la historia: un grimorio que, según la tradición, arrastró a la locura y a la ruina a quienes intentaron poseerlo o practicar los rituales que contiene. En este documental te contamos quién fue realmente el hombre detrás de esa obra temida por igual entre ocultistas, brujos y nigromantes.

Cipriano nació en Antioquía, hijo de padres ricos y poderosos, y ejerció todas las artes mágicas hasta los treinta años. La historia cuenta que un joven enamorado le pidió doblegar con hechizos a Justina, una doncella cristiana que se había consagrado a Jesucristo. Todos sus sortilegios fracasaron, y cuando el mago exigió una explicación, el propio Lucifer confesó que nada podía contra quien se ampara en el signo de la cruz. Ante esa derrota, Cipriano renegó del diablo, se convirtió al cristianismo y terminó recibiendo el martirio: él y Justina fueron decapitados un 26 de septiembre a orillas del río en Antioquía, y sus reliquias se repartieron entre Roma, Toulouse y la catedral de León.

Pero antes de abandonar la magia, dice la tradición popular, Cipriano dejó escritos todos sus conocimientos. Así nació el Libro de San Cipriano, un grimorio de nigromancia dedicado en gran parte al desencanto de tesoros, que en muchas ediciones incluye una lista con localizaciones detalladas de tesoros ocultos en Galicia y Portugal. Las leyendas gallegas situaban el ejemplar original en un departamento reservado de la biblioteca de la Universidad de Santiago, o encadenado en la catedral para que ningún incauto pudiera abrirlo. La fama del santo mago lo colocó al nivel de Simón el Mago o del rey Salomón, y su libro sigue alimentando el eterno debate entre magia negra y magia blanca: para muchos ocultistas no existen dos magias, sino una sola, que depende del uso que se le dé.

Si te apasionan los libros prohibidos, el ocultismo y los misterios de la historia, suscríbete al canal y activa la campana para no perderte ningún documental.

#LibroDeSanCipriano #Grimorio #LibrosProhibidos","el doqmentalista, documentales de misterio en español, libro de san cipriano, san cipriano de antioquía, grimorio, libros prohibidos, ciprianillo, santa justina, magia negra y magia blanca, nigromancia, tesoros de galicia, ocultismo, libros de magia antiguos, misterios y enigmas, historia oculta, santos y magia, simón el mago, magos de la antigüedad"
f18kW5zRPKA,1541374,"Enigma: La Historia Oculta de Sara, la Hija Perdida de Jesús y la Biblia",La Hija Secreta de Jesús: el Pueblo de Francia que Aún la Venera,La Hija de Jesús y María Magdalena: la Historia Completa y Prohibida,La Hija Secreta de Jesús: el Pueblo de Francia que Aún la Venera,"¿Jesús tuvo una hija? Tradiciones medievales consideradas heréticas afirman que María Magdalena huyó embarazada tras la crucifixión y que su descendencia sobrevivió lejos de Palestina. Este documental sigue ese rastro paso a paso, desde los evangelios apócrifos hasta un pueblo del sur de Francia donde la leyenda sigue viva.

Los primeros indicios aparecen en los propios textos: las menciones a Magdalena como esposa de Cristo en autores cristianos tempranos, los celos que algunos apóstoles sentían hacia ella según los evangelios apócrifos, y el detalle de que en seis de las siete menciones del Nuevo Testamento a las mujeres que acompañaban a Jesús, Magdalena aparece en primer lugar, incluso por delante de María, su madre. Algunas interpretaciones llegan a leer las bodas de Caná como la propia unión de Jesús con Magdalena.

La tradición herética continúa el relato: tras la muerte de Jesús en la cruz, María Magdalena y José de Arimatea huyeron a Egipto y se instalaron en Alejandría. Años después, un nuevo barco los llevó hasta las costas del sur de Francia, adonde habrían llegado en el año 42 junto a Marta y Lázaro. Allí, en la pequeña ciudad de Saintes-Maries-de-la-Mer, cada año entre el 23 y el 25 de mayo se celebra una fiesta en honor a Santa Sara la Egipcia, también llamada Sara Kali, la reina negra. Investigadoras como Margaret Starbird, apoyada en estudios de arqueólogos y lingüistas sobre topónimos y leyendas de la Provenza, sostienen que detrás de esa imagen se esconde algo más: una niña de unos doce años, nacida en Alejandría, princesa del linaje de David, cuyo nombre en hebreo significa reina. La huella de Magdalena explicaría incluso por qué entre los cátaros, en una región marcada por la corrupción del clero, la mujer tenía permitido evangelizar.

¿Leyenda piadosa o memoria de un secreto que la historia oficial nunca aceptó? Las piezas del rompecabezas están sobre la mesa y cada quien deberá juzgar.

Si te apasionan los enigmas de la historia y los misterios de la Biblia, suscríbete a El DoQmentalista y activa la campana para no perderte ningún documental.

#MariaMagdalena #MisteriosDeLaBiblia #HistoriaOculta","el doqmentalista, documentales de misterio en español, hija de jesus, sara la egipcia, sara kali, maria magdalena, jose de arimatea, saintes maries de la mer, linaje de david, evangelios apocrifos, cataros, sur de francia, la reina negra, bodas de cana, misterios de la biblia, historia oculta, enigmas sin resolver, leyendas medievales, documental en español"
